rv1602	16.99	21	41	0.6317
rv1603	17.96	66	88	0.6502
rv1604	37.41	234	270	0.7475
rv1605	19.85	40	64	0.5968
rv1606	16.52	1	9	0.6599
rv1607	18.33	273	307	0.7478
rv1608c	21.43	64	79	0.6588
rv1609	31.01	481	516	0.6456
rv1610	34.04	168	213	0.7309
rv1611	54.04	15	78	0.8029
rv1612	12.93	1	15	0.7669
rv1613	45.19	29	76	0.7558
rv1614	44.66	278	468	0.8994
rv1615	30.14	1	18	0.7128
rv1616	9.85	1	12	0.7503
rv1617	42.37	270	321	0.6626
rv1618	33.00	106	150	0.7852
rv1619	22.31	1	42	0.705
rv1620c	28.12	250	284	0.8587
rv1621c	30.17	343	376	0.7885
rv1622c	10.12	334	346	0.8758
rv1623c	7.42	462	481	0.8042
rv1624c	12.31	1	23	0.8225
rv1625c	32.73	210	245	0.7568
rv1626	63.90	24	80	0.7424
rv1627c	25.12	240	272	0.8125
rv1628c	44.79	81	99	0.6861
rv1629	29.76	851	886	0.6751
rv1630	49.48	413	481	0.7892
rv1631	21.13	268	299	0.6876
rv1632c	14.29	83	92	0.5591
rv1633	37.25	551	587	0.7039
rv1634	29.30	188	221	0.7773
rv1635c	14.93	1	48	0.7977
rv1636	36.30	74	111	0.6958
rv1637c	19.70	244	264	0.8215
rv1638	29.73	834	866	0.7984
rv1638a	85.88	1	59	0.8114
rv1639c	32.72	387	426	0.6942
rv1640c	28.16	1098	1150	0.7655
rv1641	49.75	160	201	0.9368
rv1642	84.38	1	54	0.8988
rv1643	58.14	10	64	0.8835
rv1644	26.92	103	128	0.6946
rv1645c	19.09	43	60	0.6774
rv1646	48.39	251	295	0.8981
rv1647	42.41	12	50	0.8317
rv1648	19.03	136	163	0.7498
rv1649	23.75	44	72	0.7611
rv1650	29.00	25	73	0.6996
rv1651c	67.56	397	620	0.8481
rv1652	31.53	42	77	0.6221
rv1653	17.33	243	260	0.7637
rv1654	8.50	235	243	0.6278
rv1655	29.50	1	35	0.775
rv1656	20.85	8	41	0.7815
rv1657	69.41	36	90	0.7205
rv1658	21.86	261	300	0.6571
rv1659	34.89	395	434	0.7421
rv1662	31.59	1148	1196	0.7015
rv1663	33.07	465	502	0.7622
rv1664	30.68	620	669	0.7056
rv1665	23.23	23	43	0.6694
rv1666c	23.95	156	189	0.8775
rv1667c	43.32	124	167	0.8015
rv1668c	36.02	325	357	0.7528
rv1669	31.67	1	30	0.8134
rv1670	37.39	19	37	0.6401
rv1671	20.77	1	14	0.7457
rv1672c	21.22	307	339	0.8717
rv1673c	11.94	133	149	0.6158
rv1674c	28.44	135	166	0.7132
rv1675c	29.10	157	176	0.6465
rv1676	13.68	7	24	0.8031
rv1677	21.98	17	47	0.8919
rv1678	13.33	1	25	0.7513
rv1679	32.98	75	104	0.8355
rv1680	13.87	161	171	0.626
rv1681	20.91	249	273	0.7516
rv1682	71.15	214	262	0.711
rv1683	24.72	916	961	0.7714
rv1684	41.89	47	74	0.774
rv1685c	40.58	180	207	0.6746
rv1686c	7.96	183	193	0.6679
rv1687c	26.67	70	91	0.8206
rv1688	49.26	155	203	0.8506
rv1689	31.84	336	364	0.7273
rv1690	25.98	61	72	0.6157
rv1691	38.80	1	23	0.7813
rv1692	27.20	157	192	0.8612
rv1693	98.28	12	58	0.7738
rv1694	19.03	255	268	0.7348
rv1695	30.29	16	37	0.7614
rv1696	45.49	347	430	0.7207
rv1697	24.68	56	88	0.8231
rv1698	39.81	118	153	0.7554
rv1699	29.86	409	467	0.8203
rv1700	24.64	128	149	0.692
rv1701	41.48	105	146	0.7578
rv1702c	37.67	197	257	0.765
rv1703c	15.82	149	165	0.8075
rv1704c	17.09	484	525	0.8238
rv1705c	56.10	280	368	0.9302
rv1706c	44.42	287	394	0.8565
rv1706a	3.64	3	3	0.539
rv1707	15.64	454	483	0.7134
rv1708	34.91	29	81	0.8368
rv1709	29.50	179	202	0.7174
rv1710	54.55	176	231	0.717
rv1711	50.00	1	46	0.7466
rv1712	45.65	94	133	0.6667
rv1713	31.53	181	217	0.8418
rv1714	27.04	149	169	0.7528
rv1715	37.17	40	97	0.6455
rv1716	11.59	168	191	0.7513
rv1717	40.52	1	23	0.696
rv1718	33.82	10	37	0.8109
rv1719	46.72	27	57	0.6641
rv1722	32.79	111	170	0.6896
rv1723	21.45	37	68	0.7052
rv1724c	35.25	107	139	0.806
rv1725c	17.37	186	197	0.6592
rv1726	12.15	335	344	0.6667
rv1727	29.10	136	153	0.7399
rv1728c	23.05	69	103	0.8613
rv1729c	13.46	61	77	0.7422
rv1730c	14.70	40	55	0.5595
rv1731	30.12	368	398	0.6507
rv1732c	38.46	1	31	0.813
rv1733c	33.33	89	114	0.7545
rv1734c	2.50	2	3	0.5721
rv1735c	9.70	155	165	0.7006
rv1736c	19.17	143	169	0.8948
rv1737c	12.66	32	49	0.7436
rv1738	61.70	24	72	0.7324
rv1739c	28.93	66	96	0.8089
rv1742	15.51	135	147	0.6734
rv1744c	45.86	13	62	0.9205
rv1745c	21.67	1	12	0.7173
rv1746	46.01	428	476	0.808
rv1747	32.83	111	228	0.9176
rv1748	22.22	61	77	0.691
rv1749c	5.41	176	185	0.8536
rv1750c	18.61	296	324	0.8355
rv1751	39.78	167	205	0.7203
rv1752	37.58	133	149	0.6382
rv1753c	33.62	177	228	0.9098
rv1754c	45.83	75	229	0.9408
rv1755c	23.57	236	278	0.7682
rv1756c	24.70	117	141	0.7992
rv1757c	52.78	59	88	0.7905
rv1758	14.37	83	100	0.7767
rv1759c	74.51	662	815	0.9027
rv1760	19.12	189	211	0.8479
rv1761c	17.32	82	90	0.5595
rv1762c	20.23	191	214	0.6857
rv1763	52.78	59	88	0.7905
rv1764	24.70	117	141	0.7992
rv1765c	33.15	1	36	0.7631
rv1765a	16.90	60	71	0.8674
rv1766	12.36	69	77	0.562
rv1767	27.73	75	93	0.6832
rv1768	75.24	432	535	0.8436
rv1769	44.69	319	377	0.6992
rv1770	47.43	1	86	0.8331
rv1771	33.64	15	38	0.7315
rv1772	28.16	1	29	0.8818
rv1773c	12.50	1	15	0.8347
rv1774	18.16	235	278	0.8015
rv1775	33.09	105	138	0.8034
rv1776c	20.97	46	68	0.736
rv1777	21.20	103	120	0.6372
rv1778c	53.02	70	125	0.6751
rv1779c	60.64	354	460	0.7724
rv1780	36.36	34	65	0.7216
rv1781c	23.76	213	240	0.8458
rv1782	53.36	252	344	0.8322
rv1783	33.50	480	527	0.7318
rv1785c	35.62	267	308	0.8006
rv1786	62.69	29	67	0.7209
rv1787	48.77	284	338	0.818
rv1788	60.61	3	46	0.848
rv1789	65.14	281	378	0.9222
rv1790	47.14	54	98	0.6566
rv1791	61.62	3	47	0.8284
rv1793	31.91	75	92	0.671
rv1794	39.33	229	255	0.6635
rv1796	46.32	148	274	0.9703
rv1797	30.30	186	214	0.8793
rv1798	36.23	1	35	0.8246
rv1799	50.79	33	53	0.8651
rv1800	34.20	180	243	0.9063
rv1801	62.88	308	410	0.8499
rv1802	57.24	153	203	0.8484
rv1803c	71.36	86	237	0.9012
rv1804c	21.30	62	71	0.654
rv1805c	80.87	7	57	0.8273
rv1806	33.33	26	47	0.7912
rv1807	72.18	285	368	0.9306
rv1808	66.75	153	228	0.8883
rv1809	54.70	293	410	0.8807
rv1810	26.27	1	11	0.7334
rv1812c	25.25	363	400	0.858
rv1813c	41.26	34	64	0.8023
rv1814	22.67	28	63	0.7932
rv1815	15.38	114	128	0.7033
rv1816	22.65	113	131	0.7546
rv1817	16.43	351	376	0.6955
rv1818c	67.47	326	400	0.8986
rv1819c	15.02	413	435	0.7459
rv1820	33.09	75	107	0.899
rv1822	13.40	188	209	0.8961
rv1823	51.47	95	133	0.7562
rv1824	15.70	112	121	0.8099
rv1825	57.19	225	272	0.7802
rv1826	40.30	74	90	0.7014
rv1827	48.77	34	59	0.8196
rv1828	38.87	83	146	0.7027
rv1829	54.27	104	164	0.7407
rv1830	34.22	195	225	0.8614
rv1831	51.76	39	68	0.8141
rv1832	20.30	833	872	0.6973
rv1833c	20.98	177	216	0.747
rv1834	19.10	250	267	0.7016
rv1835c	18.31	1	32	0.7303
rv1836c	51.55	270	337	0.8049
rv1837c	27.53	701	741	0.8165
rv1840c	66.99	379	515	0.9348
rv1841c	40.29	35	71	0.6545
rv1842c	36.48	283	348	0.7144
rv1843c	25.47	451	479	0.6771
rv1844c	35.26	51	108	0.6877
rv1845c	30.06	244	296	0.8
rv1846c	40.58	114	138	0.7787
rv1847	30.00	1	26	0.7158
rv1848	62.00	61	86	0.78
rv1849	23.08	82	104	0.7966
rv1850	30.85	275	313	0.8029
rv1851	40.76	84	108	0.8288
rv1852	20.09	1	37	0.906
rv1853	24.52	108	122	0.6637
rv1854c	26.78	441	463	0.7606
rv1855c	29.97	237	264	0.7845
rv1856c	26.67	124	145	0.7927
rv1858	14.77	78	89	0.7157
rv1859	38.21	277	305	0.7924
rv1860	64.00	21	111	0.9608
rv1861	13.86	37	46	0.6547
rv1862	25.72	1	37	0.7422
rv1863c	7.81	129	140	0.6677
rv1864c	37.05	28	77	0.7555
rv1865c	15.73	273	286	0.8545
rv1866	30.21	116	150	0.8847
rv1867	32.19	460	493	0.6355
rv1868	32.62	252	299	0.8691
rv1869c	20.68	104	128	0.8363
rv1870c	25.59	183	203	0.7721
rv1871c	44.19	75	99	0.7792
rv1872c	22.22	31	53	0.8656
rv1873	39.31	53	71	0.6176
rv1874	24.12	84	103	0.607
rv1875	20.41	1	20	0.6438
rv1876	25.16	1	11	0.6864
rv1877	19.80	447	473	0.905
rv1878	25.56	1	33	0.652
rv1879	24.34	119	152	0.7488
rv1880c	26.03	407	438	0.778
rv1881c	17.14	108	121	0.725
rv1882c	24.55	239	261	0.7247
rv1883c	25.49	127	146	0.7662
rv1884c	50.57	17	70	0.8728
rv1885c	42.71	18	50	0.749
rv1886c	27.08	153	172	0.8544
rv1887	42.63	282	380	0.8834
rv1888c	10.22	1	10	0.7126
rv1888a	17.54	49	57	0.7747
rv1889c	18.64	110	118	0.7875
rv1890c	32.51	73	98	0.7753
rv1891	33.33	12	31	0.7716
rv1892	18.45	1	13	0.671
rv1893	52.78	12	33	0.6272
rv1894c	34.84	263	314	0.6852
rv1895	25.52	205	227	0.763
rv1896c	18.48	134	152	0.6354
rv1897c	17.48	44	58	0.8083
rv1898	30.39	14	29	0.6989
rv1899c	60.35	120	186	0.8378
rv1900c	21.00	201	220	0.6328
rv1901	35.35	135	175	0.8792
rv1902c	12.80	189	214	0.8046
rv1903	7.46	1	5	0.7425
rv1904	34.97	3	29	0.8264
rv1905c	29.06	86	113	0.79
rv1906c	56.41	117	156	0.8504
rv1907c	43.26	139	155	0.811
rv1909c	14.97	71	80	0.6527
rv1910c	43.65	24	64	0.8427
rv1911c	58.71	22	62	0.8688
rv1912c	29.64	217	248	0.6944
rv1913	27.20	222	246	0.8792
rv1914c	2.96	1	4	0.5565
rv1917c	35.23	1060	1206	0.8606
rv1918c	23.00	553	600	0.6889
rv1919c	25.32	35	56	0.8187
rv1920	43.21	114	152	0.7596
rv1921c	14.18	405	419	0.68
rv1922	30.73	32	61	0.6704
rv1923	17.49	225	246	0.8218
rv1924c	23.81	14	33	0.8137
rv1925	24.19	371	393	0.6753
rv1926c	13.21	117	126	0.6761
rv1927	40.08	137	172	0.8293
rv1928c	25.10	135	159	0.8258
rv1929c	34.58	159	178	0.7227
rv1930c	35.63	98	137	0.6682
rv1931c	47.88	133	174	0.606
rv1933c	16.53	198	216	0.7551
rv1934c	31.54	60	94	0.7322
rv1935c	19.18	306	318	0.8705
rv1940	20.40	155	187	0.6653
rv1941	24.22	132	164	0.7953
rv1944c	30.61	41	64	0.79
rv1945	45.37	86	131	0.7608
rv1946c	43.33	102	150	0.7943
rv1947	27.82	57	69	0.5841
rv1948c	21.55	91	106	0.6906
rv1949c	39.18	215	271	0.9093
rv1950c	26.98	52	62	0.679
rv1951c	63.27	69	98	0.7289
rv1954c	38.15	1	39	0.776
rv1954a	72.00	31	100	0.9032
rv1957	60.22	155	181	0.8081
rv1958c	47.55	23	99	0.9431
rv1961	50.61	124	164	0.8617
rv1972	44.50	134	186	0.7277
rv1973	13.75	94	110	0.7975
rv1974	15.20	116	125	0.8633
rv1975	33.03	152	193	0.9203
rv1976c	55.56	52	85	0.7266
rv1977	17.53	330	348	0.7287
rv1978	28.72	106	126	0.707
rv1983	63.44	112	228	0.9483
rv1984c	41.94	115	137	0.7173
rv1985c	37.62	72	93	0.7135
rv1986	3.52	94	100	0.5932
rv1987	32.39	104	132	0.7884
rv1989c	29.03	65	88	0.7073
rv1990c	20.35	13	26	0.647
rv1990a	31.53	85	111	0.7923
rv1992c	44.36	475	525	0.7496
rv1993c	47.78	60	90	0.7898
rv1994c	26.27	99	116	0.7055
rv1995	39.61	37	87	0.8071
rv1996	42.90	124	188	0.7909
rv1997	34.48	645	690	0.6443
rv1998c	46.51	195	258	0.7477
rv1999c	18.86	413	440	0.8874
rv2000	24.95	21	75	0.8731
rv2001	14.00	204	223	0.6792
rv2002	29.23	34	52	0.5946
rv2003c	22.11	269	285	0.8679
rv2004c	19.48	77	121	0.6908
rv2005c	48.47	99	133	0.7699
rv2006	21.85	899	955	0.7406
rv2007c	16.67	87	105	0.828
rv2008c	28.80	54	89	0.7506
rv2011c	18.18	50	61	0.6608
rv2012	27.44	1	34	0.7661
rv2013	36.48	53	80	0.8567
rv2014	27.55	5	28	0.6729
rv2015c	36.12	1	36	0.7631
rv2016	21.99	175	191	0.9051
rv2017	44.22	208	249	0.7837
rv2020c	41.41	16	45	0.8778
rv2023c	59.66	70	119	0.9029
rv2023a	25.66	120	144	0.6746
rv2024c	17.28	371	387	0.6496
rv2025c	19.88	246	268	0.6658
rv2026c	27.21	150	175	0.7943
rv2028c	31.18	73	97	0.7209
rv2029c	33.63	198	227	0.7245
rv2030c	23.05	224	249	0.7221
rv2033c	41.07	149	186	0.5984
rv2034	41.12	33	44	0.598
rv2035	14.81	98	113	0.6878
rv2036	51.17	129	168	0.9085
rv2037c	18.83	227	250	0.8295
rv2038c	25.21	109	150	0.7436
rv2039c	0.00	0	0	0
rv2040c	12.00	182	195	0.6714
rv2041c	10.25	423	439	0.6588
rv2042c	30.57	193	213	0.6317
rv2043c	7.53	165	176	0.6656
rv2044c	12.38	26	30	0.5844
rv2045c	26.22	335	369	0.7575
rv2046	27.98	20	55	0.9056
rv2047c	31.62	552	660	0.8184
rv2048c	29.61	293	387	0.7613
rv2049c	40.54	61	74	0.8787
rv2050	60.36	59	111	0.8176
rv2052c	17.98	495	520	0.8028
rv2053c	30.29	131	175	0.8103
rv2054	30.38	6	29	0.7016
rv2055c	72.73	64	88	0.7689
rv2056c	96.04	1	83	0.8792
rv2057c	87.04	13	54	0.8399
rv2058c	83.33	15	78	0.8886
rv2059	54.01	390	476	0.9274
rv2060	20.30	59	80	0.6148
rv2061c	50.00	40	88	0.8109
rv2062c	18.76	704	727	0.7027
rv2064	19.56	199	223	0.7163
rv2065	48.56	142	208	0.7322
rv2066	31.30	329	368	0.6726
rv2067c	6.63	369	382	0.6899
rv2068c	30.62	175	197	0.7718
rv2070c	28.69	11	40	0.7015
rv2071c	17.93	133	154	0.8112
rv2072c	20.26	11	30	0.5887
rv2073c	18.07	194	211	0.8189
rv2074	20.44	104	117	0.7242
rv2075c	18.28	19	47	0.841
rv2076c	20.48	67	83	0.8913
rv2077c	32.82	193	232	0.872
rv2077a	40.40	71	90	0.7679
rv2078	15.38	12	27	0.667
rv2079	39.33	590	641	0.7726
rv2080	23.53	44	66	0.6277
rv2081c	30.82	64	80	0.8185
rv2082	64.36	185	520	0.9643
rv2083	84.08	155	314	0.9433
rv2084	41.80	276	321	0.9043
rv2085	32.67	60	80	0.7634
rv2086	39.80	158	201	0.9577
rv2087	21.05	68	76	0.8501
rv2088	39.56	282	401	0.9154
rv2089c	30.13	178	201	0.6949
rv2090	45.55	1	78	0.9542
rv2091c	57.79	41	138	0.9194
rv2092c	32.56	597	638	0.8139
rv2093c	18.83	266	304	0.9103
rv2094c	66.27	30	83	0.8878
rv2095c	30.06	107	147	0.7731
rv2096c	53.92	57	103	0.6825
rv2098c	74.19	29	187	0.9001
rv2099c	44.83	25	48	0.8255
rv2100	32.91	311	396	0.8015
rv2101	32.28	169	202	0.6565
rv2102	33.19	188	211	0.8487
rv2105	52.78	59	88	0.7905
rv2106	24.70	117	141	0.7992
rv2107	37.76	20	41	0.7991
rv2108	39.92	201	222	0.7228
rv2109c	36.69	152	179	0.6278
rv2110c	27.84	38	86	0.75
rv2111c	84.38	1	52	0.84
rv2112c	31.77	238	280	0.6729
rv2113	17.13	231	251	0.7658
rv2114	21.26	1	32	0.7421
rv2116	47.62	28	89	0.793
rv2117	35.05	17	38	0.7126
rv2118c	20.71	112	132	0.673
rv2119	32.73	81	105	0.7591
rv2120c	14.37	65	74	0.6443
rv2121c	23.94	4	27	0.6926
rv2122c	17.20	53	63	0.6428
rv2123	46.09	267	349	0.9111
rv2124c	40.27	852	914	0.887
rv2125	40.07	219	272	0.6837
rv2126c	80.86	172	256	0.9465
rv2127	11.66	229	247	0.7493
rv2128	8.96	1	3	0.8209
rv2129c	22.18	253	270	0.7201
rv2130c	16.91	8	39	0.6597
rv2131c	40.82	136	190	0.7663
rv2132	48.68	16	35	0.6754
rv2133c	16.79	239	258	0.755
rv2134c	35.38	108	136	0.6855
rv2135c	30.93	204	233	0.8885
rv2137c	45.26	1	23	0.8186
rv2138	30.45	32	63	0.9073
rv2139	38.66	152	216	0.7351
rv2140c	40.34	23	44	0.8394
rv2141c	16.07	29	46	0.6884
rv2143	47.44	108	153	0.8067
rv2144c	58.47	50	118	0.9454
rv2145c	74.62	30	107	0.8021
rv2146c	0.00	0	0	0
rv2147c	22.82	113	134	0.6312
rv2148c	42.25	1	42	0.6587
rv2149c	28.40	158	199	0.7969
rv2150c	40.63	220	280	0.7463
rv2151c	62.10	1	95	0.8823
rv2152c	41.70	73	107	0.6513
rv2153c	41.22	1	56	0.8695
rv2154c	31.68	445	524	0.9214
rv2155c	31.69	392	419	0.7276
rv2156c	10.03	40	57	0.7414
rv2157c	32.75	68	101	0.8249
rv2158c	33.83	104	150	0.693
rv2159c	41.86	98	140	0.8723
rv2160a	49.29	117	165	0.9064
rv2160c	14.16	30	38	0.5701
rv2161c	15.28	241	253	0.5799
rv2162c	86.28	86	383	0.951
rv2163c	44.48	1	79	0.9375
rv2164c	82.81	212	384	0.9655
rv2165c	30.05	329	353	0.6288
rv2166c	24.48	53	65	0.6116
rv2167c	24.70	117	141	0.7992
rv2168c	52.78	59	88	0.7905
rv2169c	53.73	93	134	0.8834
rv2170	27.67	57	89	0.8399
rv2171	27.31	127	151	0.5915
rv2172c	30.56	11	32	0.7479
rv2173	34.66	250	281	0.7005
rv2174	10.66	502	513	0.6349
rv2175c	34.25	1	43	0.7301
rv2176	37.84	296	352	0.7663
rv2177c	27.15	194	212	0.7625
rv2178c	32.68	35	74	0.7162
rv2179c	39.29	50	64	0.7977
rv2180c	26.78	211	251	0.928
rv2181	9.13	408	427	0.7765
rv2182c	39.68	221	247	0.8585
rv2183c	44.27	85	120	0.8769
rv2184c	38.52	274	306	0.8456
rv2185c	32.64	104	144	0.747
rv2186c	45.74	96	127	0.7263
rv2187	25.33	123	197	0.719
rv2188c	22.60	179	204	0.8333
rv2189c	12.45	169	189	0.7896
rv2190c	51.43	202	267	0.9032
rv2191	38.29	483	543	0.802
rv2192c	31.62	111	152	0.7248
rv2193	14.78	59	70	0.7618
rv2194	40.71	6	29	0.8484
rv2195	39.86	1	60	0.8227
rv2196	21.13	515	549	0.7479
rv2197c	27.10	88	134	0.7768
rv2198c	64.88	126	223	0.9574
rv2199c	9.35	69	78	0.7126
rv2201	15.64	407	438	0.8129
rv2202c	17.90	226	251	0.6896
rv2203	43.91	1	73	0.8941
rv2204c	17.80	24	33	0.6693
rv2205c	31.84	214	240	0.8599
rv2206	66.95	5	117	0.8882
rv2207	33.80	122	169	0.7093
rv2208	28.51	162	204	0.7509
rv2209	28.12	449	512	0.92
rv2210c	13.04	259	270	0.6982
rv2211c	19.79	232	257	0.6457
rv2212	15.87	134	156	0.7322
rv2213	46.99	5	68	0.7377
rv2214c	34.63	339	367	0.7003
rv2215	62.03	1	132	0.819
rv2216	22.59	154	169	0.7222
rv2217	25.65	130	148	0.821
rv2218	42.77	12	55	0.7952
rv2219	42.80	1	39	0.8837
rv2219a	20.71	1	27	0.8898
rv2220	16.74	404	432	0.7444
rv2221c	34.91	609	661	0.7001
rv2222c	35.65	307	338	0.736
rv2223c	26.35	436	472	0.8638
rv2225	34.88	8	30	0.8138
rv2226	53.22	370	437	0.8181
rv2227	40.34	5	56	0.907
rv2228c	28.85	133	162	0.8156
rv2229c	63.27	108	141	0.6962
rv2230c	25.59	188	221	0.6434
rv2231c	10.99	197	207	0.5546
rv2232	38.49	1	37	0.9382
rv2235	45.76	43	77	0.737
rv2236c	30.03	127	149	0.7052
rv2237	10.98	12	23	0.7034
rv2237a	33.33	26	48	0.7859
rv2238c	14.38	53	73	0.6154
rv2239c	42.41	117	158	0.8988
rv2240c	43.37	44	81	0.9133
rv2241	25.42	461	486	0.776
rv2242	28.50	200	223	0.8606
rv2243	47.35	113	153	0.7122
rv2244	67.83	72	115	0.7593
rv2245	40.38	118	172	0.8314
rv2247	21.35	409	470	0.7197
rv2248	34.32	158	182	0.7011
rv2249c	36.05	415	475	0.8189
rv2250c	32.28	38	56	0.8184
rv2250a	66.19	95	128	0.8124
rv2251	34.53	1	36	0.8225
rv2252	20.71	161	175	0.754
rv2253	37.13	1	34	0.8043
rv2254c	14.57	36	50	0.7947
rv2255c	56.25	11	32	0.8281
rv2256c	28.81	47	69	0.7734
rv2257c	28.31	49	77	0.8003
rv2258c	26.91	35	66	0.7814
rv2259	19.39	9	32	0.7173
rv2260	8.06	75	81	0.596
rv2261c	20.00	48	65	0.7593
rv2262c	20.56	207	226	0.8054
rv2263	42.90	202	232	0.7125
rv2264c	58.11	446	585	0.9651
rv2265	18.83	164	188	0.8217
rv2266	14.95	238	253	0.6801
rv2267c	12.63	376	388	0.8494
rv2268c	33.33	28	61	0.8012
rv2269c	22.73	23	45	0.829
rv2270	36.00	19	60	0.9093
rv2271	23.23	1	22	0.8139
rv2272	22.13	79	95	0.7668
rv2273	27.52	74	84	0.7221
rv2275	32.53	6	37	0.7275
rv2276	29.55	307	328	0.6508
rv2277c	29.90	154	190	0.7307
rv2278	52.78	59	88	0.7905
rv2279	24.70	117	141	0.7992
rv2280	32.46	296	323	0.6117
rv2281	15.04	241	265	0.8549
rv2282c	43.27	224	255	0.8256
rv2283	67.19	26	60	0.8106
rv2284	18.10	114	142	0.8688
rv2285	30.34	182	211	0.752
rv2286c	14.78	183	199	0.7082
rv2287	17.71	124	153	0.6359
rv2288	56.00	44	95	0.8353
rv2289	21.15	23	42	0.6314
rv2290	70.18	17	58	0.875
rv2291	21.83	64	79	0.7213
rv2292c	9.46	9	15	0.5177
rv2293c	8.13	238	246	0.8472
rv2294	20.88	2	23	0.6216
rv2295	31.13	1	40	0.7833
rv2296	17.33	35	50	0.6631
rv2297	54.67	1	56	0.7391
rv2298	39.32	98	132	0.75
rv2299c	42.66	600	647	0.663
rv2300c	28.71	5	45	0.6981
rv2301	23.91	98	127	0.7362
rv2302	53.75	54	80	0.7986
rv2303c	6.51	1	12	0.8226
rv2304c	40.58	1	12	0.7708
rv2305	24.94	143	168	0.7413
rv2306a	45.69	129	197	0.9279
rv2306b	46.53	78	144	0.8302
rv2307c	29.89	221	254	0.6718
rv2307a	0.00	0	0	0
rv2307b	39.16	52	77	0.8794
rv2307d	83.33	8	57	0.7707
rv2308	44.54	153	173	0.7107
rv2309c	35.10	13	43	0.6536
rv2309a	38.95	79	95	0.8563
rv2310	63.16	78	114	0.8109
rv2311	48.85	103	124	0.675
rv2312	67.42	35	76	0.7178
rv2313c	21.83	40	69	0.805
rv2314c	29.76	74	117	0.8396
rv2315c	18.61	362	387	0.6807
rv2316	5.52	1	11	0.782
rv2317	9.12	1	9	0.7894
rv2318	12.05	314	334	0.812
rv2319c	33.22	196	228	0.623
rv2320c	11.34	1	26	0.7937
rv2321c	6.63	173	181	0.6956
rv2322c	46.61	187	217	0.6953
rv2323c	15.89	29	44	0.783
rv2324	39.19	1	24	0.7187
rv2325c	23.76	192	216	0.8795
rv2326c	31.56	356	401	0.6992
rv2327	37.42	37	66	0.6493
rv2328	46.07	103	191	0.9296
rv2329c	14.56	482	511	0.7074
rv2330c	33.71	29	62	0.7692
rv2331	21.09	43	57	0.7438
rv2331a	41.96	19	55	0.8214
rv2332	13.32	486	508	0.7828
rv2333c	14.90	375	393	0.8259
rv2334	32.58	250	278	0.6058
rv2335	35.81	145	172	0.8594
rv2336	36.96	107	143	0.7555
rv2337c	36.29	1	57	0.6782
rv2338c	35.22	87	132	0.6781
rv2339	29.00	499	559	0.6665
rv2340c	70.46	146	254	0.8952
rv2341	43.88	34	67	0.7789
rv2342	52.94	21	50	0.7457
rv2343c	24.57	436	488	0.8394
rv2344c	30.16	41	72	0.6833
rv2345	41.67	543	607	0.8169
rv2346c	26.60	75	92	0.671
rv2347c	33.67	1	13	0.7758
rv2348c	61.11	46	69	0.8027
rv2352c	60.61	288	391	0.8808
rv2353c	16.95	263	280	0.6357
rv2354	52.78	59	88	0.7905
rv2355	24.70	117	141	0.7992
rv2356c	27.32	213	267	0.9121
rv2357c	23.33	112	136	0.7222
rv2358	34.07	1	23	0.8011
rv2359	24.62	1	10	0.654
rv2360c	40.14	76	103	0.8132
rv2361c	43.24	134	180	0.8034
rv2362c	30.19	98	118	0.6804
rv2363	21.07	161	187	0.8574
rv2364c	37.33	178	221	0.7035
rv2365c	71.68	49	98	0.7335
rv2366c	31.49	313	340	0.7327
rv2367c	48.90	68	108	0.7846
rv2368c	40.91	66	134	0.7556
rv2369c	66.00	66	100	0.8301
rv2370c	33.64	403	437	0.8588
rv2371	70.49	11	46	0.8344
rv2372c	60.31	118	215	0.8077
rv2373c	39.27	211	253	0.7583
rv2374c	54.52	278	328	0.8543
rv2375	14.29	96	105	0.8642
rv2376c	60.12	1	65	0.8093
rv2377c	22.54	56	71	0.6915
rv2378c	13.23	162	176	0.7263
rv2379c	27.04	939	979	0.778
rv2380c	20.81	1544	1588	0.7617
rv2381c	29.98	724	760	0.7295
rv2382c	31.98	326	366	0.7971
rv2384	33.45	363	409	0.7007
rv2385	22.88	223	248	0.7751
rv2386c	24.89	284	320	0.7572
rv2387	19.90	167	230	0.8331
rv2388c	22.13	122	153	0.619
rv2389c	38.96	81	108	0.8593
rv2390c	25.41	156	176	0.775
rv2391	30.20	22	51	0.676
rv2392	31.50	1	22	0.7876
rv2393	41.99	1	35	0.8094
rv2394	42.92	405	458	0.7799
rv2395	26.54	123	158	0.6953
rv2397c	34.19	249	270	0.6751
rv2398c	16.91	209	225	0.7104
rv2399c	21.20	167	184	0.7415
rv2400c	27.81	85	105	0.7196
rv2401	88.99	19	66	0.6862
rv2401a	25.37	52	67	0.9178
rv2402	31.31	336	360	0.6794
rv2403c	26.29	26	48	0.837
rv2404c	41.81	584	653	0.8375
rv2405	33.86	37	70	0.8559
rv2406c	35.92	37	50	0.5904
rv2407	26.37	217	237	0.698
rv2408	51.46	105	167	0.8022
rv2409c	29.03	15	41	0.7187
rv2410c	29.54	82	125	0.6958
rv2411c	25.77	508	543	0.733
rv2412	86.05	3	76	0.7576
rv2413c	49.68	25	87	0.6881
rv2414c	26.26	405	423	0.6643
rv2415c	68.01	184	231	0.8959
rv2417c	30.71	235	260	0.683
rv2418c	29.55	100	144	0.7936
rv2419c	38.57	127	155	0.7098
rv2420c	42.86	50	82	0.8044
